Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,152,800
  scalars                 : 20
  total                   : 85,852,980
Estimated FLOPs per token: 4.286102e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011343 | lrm: 0.00 | dt: 9293ms | tok/sec: 28,207 | mfu: 1.2% | epoch: 1 | remaining: 300s    
step 00169 (14.2%) | loss: 3.564347 | lrm: 1.00 | dt: 267ms | tok/sec: 982,521 | mfu: 42.6% | epoch: 1 | remaining: 257s    
step 00170 (14.3%) | loss: 3.557013 | lrm: 1.00 | dt: 271ms | tok/sec: 968,410 | mfu: 41.9% | epoch: 1 | remaining: 257s    
step 00171 (14.4%) | loss: 3.557871 | lrm: 1.00 | dt: 269ms | tok/sec: 974,848 | mfu: 42.2% | epoch: 1 | remaining: 257s    
step 00172 (14.5%) | loss: 3.556680 | lrm: 1.00 | dt: 269ms | tok/sec: 975,307 | mfu: 42.2% | epoch: 1 | remaining: 256s    
step 00173 (14.6%) | loss: 3.553872 | lrm: 1.00 | dt: 269ms | tok/sec: 975,996 | mfu: 42.3% | epoch: 1 | remaining: 256s    
step 00174 (14.6%) | loss: 3.549437 | lrm: 1.00 | dt: 268ms | tok/sec: 979,294 | mfu: 42.4% | epoch: 1 | remaining: 256s    
step 00175 (14.7%) | loss: 3.544975 | lrm: 1.00 | dt: 272ms | tok/sec: 965,490 | mfu: 41.8% | epoch: 1 | remaining: 256s    
step 00176 (14.8%) | loss: 3.543205 | lrm: 1.00 | dt: 268ms | tok/sec: 978,026 | mfu: 42.4% | epoch: 1 | remaining: 255s    
step 00177 (14.9%) | loss: 3.534265 | lrm: 1.00 | dt: 269ms | tok/sec: 976,005 | mfu: 42.3% | epoch: 1 | remaining: 255s    
step 00178 (15.0%) | loss: 3.532756 | lrm: 1.00 | dt: 269ms | tok/sec: 974,558 | mfu: 42.2% | epoch: 1 | remaining: 255s    
step 00179 (15.1%) | loss: 3.523761 | lrm: 1.00 | dt: 268ms | tok/sec: 976,361 | mfu: 42.3% | epoch: 1 | remaining: 254s    
step 00180 (15.2%) | loss: 3.517698 | lrm: 1.00 | dt: 268ms | tok/sec: 976,570 | mfu: 42.3% | epoch: 1 | remaining: 254s    
step 00181 (15.3%) | loss: 3.515278 | lrm: 1.00 | dt: 269ms | tok/sec: 973,800 | mfu: 42.2% | epoch: 1 | remaining: 254s    
step 00182 (15.4%) | loss: 3.513018 | lrm: 1.00 | dt: 270ms | tok/sec: 971,693 | mfu: 42.1% | epoch: 1 | remaining: 254s    
step 00183 (15.5%) | loss: 3.507912 | lrm: 1.00 | dt: 266ms | tok/sec: 986,046 | mfu: 42.7% | epoch: 1 | remaining: 253s    
step 00184 (15.5%) | loss: 3.501801 | lrm: 1.00 | dt: 268ms | tok/sec: 977,810 | mfu: 42.4% | epoch: 1 | remaining: 253s    
step 00185 (15.6%) | loss: 3.495965 | lrm: 1.00 | dt: 269ms | tok/sec: 974,893 | mfu: 42.2% | epoch: 1 | remaining: 253s    
step 00186 (15.7%) | loss: 3.494864 | lrm: 1.00 | dt: 270ms | tok/sec: 972,302 | mfu: 42.1% | epoch: 1 | remaining: 253s    
step 00187 (15.8%) | loss: 3.494176 | lrm: 1.00 | dt: 267ms | tok/sec: 983,464 | mfu: 42.6% | epoch: 1 | remaining: 252s    
step 00188 (15.9%) | loss: 3.490296 | lrm: 1.00 | dt: 268ms | tok/sec: 976,378 | mfu: 42.3% | epoch: 1 | remaining: 252s    
step 00189 (16.0%) | loss: 3.487386 | lrm: 1.00 | dt: 267ms | tok/sec: 983,601 | mfu: 42.6% | epoch: 1 | remaining: 252s    
step 00190 (16.1%) | loss: 3.487901 | lrm: 1.00 | dt: 268ms | tok/sec: 976,391 | mfu: 42.3% | epoch: 1 | remaining: 251s    
step 00191 (16.2%) | loss: 3.487523 | lrm: 1.00 | dt: 268ms | tok/sec: 978,858 | mfu: 42.4% | epoch: 1 | remaining: 251s    
step 00192 (16.3%) | loss: 3.486923 | lrm: 1.00 | dt: 270ms | tok/sec: 971,572 | mfu: 42.1% | epoch: 1 | remaining: 251s    
step 00193 (16.3%) | loss: 3.487301 | lrm: 1.00 | dt: 268ms | tok/sec: 977,536 | mfu: 42.3% | epoch: 1 | remaining: 251s    
step 00194 (16.4%) | loss: 3.481314 | lrm: 1.00 | dt: 268ms | tok/sec: 976,355 | mfu: 42.3% | epoch: 1 | remaining: 250s    
step 00195 (16.5%) | loss: 3.476811 | lrm: 1.00 | dt: 267ms | tok/sec: 980,902 | mfu: 42.5% | epoch: 1 | remaining: 250s    
step 00196 (16.6%) | loss: 3.473889 | lrm: 1.00 | dt: 271ms | tok/sec: 966,352 | mfu: 41.9% | epoch: 1 | remaining: 250s    
step 00197 (16.7%) | loss: 3.472889 | lrm: 1.00 | dt: 267ms | tok/sec: 981,510 | mfu: 42.5% | epoch: 1 | remaining: 250s    
step 00198 (16.8%) | loss: 3.467437 | lrm: 1.00 | dt: 269ms | tok/sec: 973,249 | mfu: 42.2% | epoch: 1 | remaining: 249s    
step 00199 (16.9%) | loss: 3.463254 | lrm: 1.00 | dt: 267ms | tok/sec: 980,650 | mfu: 42.5% | epoch: 1 | remaining: 249s    
step 00200 (17.0%) | loss: 3.459864 | lrm: 1.00 | dt: 270ms | tok/sec: 972,444 | mfu: 42.1% | epoch: 1 | remaining: 249s    
step 00201 (17.1%) | loss: 3.457271 | lrm: 1.00 | dt: 266ms | tok/sec: 986,680 | mfu: 42.7% | epoch: 1 | remaining: 249s    
step 00202 (17.2%) | loss: 3.454111 | lrm: 1.00 | dt: 269ms | tok/sec: 974,569 | mfu: 42.2% | epoch: 1 | remaining: 248s    
step 00203 (17.2%) | loss: 3.446622 | lrm: 1.00 | dt: 267ms | tok/sec: 981,586 | mfu: 42.5% | epoch: 1 | remaining: 248s    
step 00204 (17.3%) | loss: 3.441244 | lrm: 1.00 | dt: 267ms | tok/sec: 983,128 | mfu: 42.6% | epoch: 1 | remaining: 248s    
step 00205 (17.4%) | loss: 3.438489 | lrm: 1.00 | dt: 267ms | tok/sec: 982,705 | mfu: 42.6% | epoch: 1 | remaining: 247s    
step 00206 (17.5%) | loss: 3.433489 | lrm: 1.00 | dt: 269ms | tok/sec: 974,093 | mfu: 42.2% | epoch: 1 | remaining: 247s    
step 00207 (17.6%) | loss: 3.432786 | lrm: 1.00 | dt: 269ms | tok/sec: 975,735 | mfu: 42.3% | epoch: 1 | remaining: 247s    
step 00208 (17.7%) | loss: 3.421091 | lrm: 1.00 | dt: 269ms | tok/sec: 976,160 | mfu: 42.3% | epoch: 1 | remaining: 247s    
step 00209 (17.8%) | loss: 3.412105 | lrm: 1.00 | dt: 267ms | tok/sec: 980,032 | mfu: 42.5% | epoch: 1 | remaining: 246s    
step 00210 (17.9%) | loss: 3.408622 | lrm: 1.00 | dt: 269ms | tok/sec: 974,469 | mfu: 42.2% | epoch: 1 | remaining: 246s    
step 00211 (18.0%) | loss: 3.410299 | lrm: 1.00 | dt: 268ms | tok/sec: 978,577 | mfu: 42.4% | epoch: 1 | remaining: 246s    
step 00212 (18.0%) | loss: 3.406550 | lrm: 1.00 | dt: 266ms | tok/sec: 985,895 | mfu: 42.7% | epoch: 1 | remaining: 246s    
step 00213 (18.1%) | loss: 3.407324 | lrm: 1.00 | dt: 269ms | tok/sec: 975,726 | mfu: 42.3% | epoch: 1 | remaining: 245s    
step 00214 (18.2%) | loss: 3.404461 | lrm: 1.00 | dt: 267ms | tok/sec: 981,472 | mfu: 42.5% | epoch: 1 | remaining: 245s    
step 00215 (18.3%) | loss: 3.399740 | lrm: 1.00 | dt: 268ms | tok/sec: 979,785 | mfu: 42.4% | epoch: 1 | remaining: 245s    
step 00216 (18.4%) | loss: 3.399840 | lrm: 1.00 | dt: 269ms | tok/sec: 973,650 | mfu: 42.2% | epoch: 1 | remaining: 245s    
step 00217 (18.5%) | loss: 3.400625 | lrm: 1.00 | dt: 268ms | tok/sec: 979,270 | mfu: 42.4% | epoch: 1 | remaining: 244s    
step 00218 (18.6%) | loss: 3.400141 | lrm: 1.00 | dt: 269ms | tok/sec: 973,808 | mfu: 42.2% | epoch: 1 | remaining: 244s    
step 00219 (18.7%) | loss: 3.393685 | lrm: 1.00 | dt: 267ms | tok/sec: 980,045 | mfu: 42.5% | epoch: 1 | remaining: 244s    
step 00220 (18.8%) | loss: 3.393299 | lrm: 1.00 | dt: 268ms | tok/sec: 978,924 | mfu: 42.4% | epoch: 1 | remaining: 243s    
step 00221 (18.9%) | loss: 3.392937 | lrm: 1.00 | dt: 269ms | tok/sec: 975,325 | mfu: 42.2% | epoch: 1 | remaining: 243s    
step 00222 (18.9%) | loss: 3.389373 | lrm: 1.00 | dt: 267ms | tok/sec: 980,048 | mfu: 42.5% | epoch: 1 | remaining: 243s    
step 00223 (19.0%) | loss: 3.390428 | lrm: 1.00 | dt: 267ms | tok/sec: 981,336 | mfu: 42.5% | epoch: 1 | remaining: 243s    
step 00224 (19.1%) | loss: 3.393848 | lrm: 1.00 | dt: 269ms | tok/sec: 974,053 | mfu: 42.2% | epoch: 1 | remaining: 242s    
step 00225 (19.2%) | loss: 3.393887 | lrm: 1.00 | dt: 269ms | tok/sec: 974,508 | mfu: 42.2% | epoch: 1 | remaining: 242s    
step 00226 (19.3%) | loss: 3.393075 | lrm: 1.00 | dt: 267ms | tok/sec: 983,115 | mfu: 42.6% | epoch: 1 | remaining: 242s    
step 00227 (19.4%) | loss: 3.388515 | lrm: 1.00 | dt: 268ms | tok/sec: 979,356 | mfu: 42.4% | epoch: 1 | remaining: 242s    
step 00228 (19.5%) | loss: 3.391516 | lrm: 1.00 | dt: 269ms | tok/sec: 973,660 | mfu: 42.2% | epoch: 1 | remaining: 241s    
step 00229 (19.6%) | loss: 3.385377 | lrm: 1.00 | dt: 268ms | tok/sec: 976,999 | mfu: 42.3% | epoch: 1 | remaining: 241s    
step 00230 (19.7%) | loss: 3.390482 | lrm: 1.00 | dt: 268ms | tok/sec: 976,474 | mfu: 42.3% | epoch: 1 | remaining: 241s    
step 00231 (19.7%) | loss: 3.391272 | lrm: 1.00 | dt: 267ms | tok/sec: 979,988 | mfu: 42.4% | epoch: 1 | remaining: 240s    
step 00232 (19.8%) | loss: 3.389821 | lrm: 1.00 | dt: 268ms | tok/sec: 976,506 | mfu: 42.3% | epoch: 1 | remaining: 240s    
step 00233 (19.9%) | loss: 3.386984 | lrm: 1.00 | dt: 270ms | tok/sec: 971,507 | mfu: 42.1% | epoch: 1 | remaining: 240s    
step 00234 (20.0%) | loss: 3.382370 | lrm: 1.00 | dt: 267ms | tok/sec: 982,519 | mfu: 42.6% | epoch: 1 | remaining: 240s    
step 00235 (20.1%) | loss: 3.384531 | lrm: 1.00 | dt: 269ms | tok/sec: 973,978 | mfu: 42.2% | epoch: 1 | remaining: 239s    
step 00236 (20.2%) | loss: 3.387207 | lrm: 1.00 | dt: 267ms | tok/sec: 982,277 | mfu: 42.5% | epoch: 1 | remaining: 239s    
step 00237 (20.3%) | loss: 3.386685 | lrm: 1.00 | dt: 269ms | tok/sec: 974,950 | mfu: 42.2% | epoch: 1 | remaining: 239s    
step 00238 (20.4%) | loss: 3.381081 | lrm: 1.00 | dt: 266ms | tok/sec: 986,080 | mfu: 42.7% | epoch: 1 | remaining: 239s    
step 00239 (20.5%) | loss: 3.376976 | lrm: 1.00 | dt: 267ms | tok/sec: 980,645 | mfu: 42.5% | epoch: 1 | remaining: 238s    
step 00240 (20.5%) | loss: 3.375728 | lrm: 1.00 | dt: 267ms | tok/sec: 981,264 | mfu: 42.5% | epoch: 1 | remaining: 238s    
step 00241 (20.6%) | loss: 3.374395 | lrm: 1.00 | dt: 269ms | tok/sec: 974,107 | mfu: 42.2% | epoch: 1 | remaining: 238s    
step 00242 (20.7%) | loss: 3.375088 | lrm: 1.00 | dt: 267ms | tok/sec: 981,404 | mfu: 42.5% | epoch: 1 | remaining: 238s    
step 00243 (20.8%) | loss: 3.369571 | lrm: 1.00 | dt: 268ms | tok/sec: 977,839 | mfu: 42.4% | epoch: 1 | remaining: 237s    
step 00244 (20.9%) | loss: 3.358672 | lrm: 1.00 | dt: 268ms | tok/sec: 979,759 | mfu: 42.4% | epoch: 1 | remaining: 237s    
step 00245 (21.0%) | loss: 3.351145 | lrm: 1.00 | dt: 272ms | tok/sec: 965,173 | mfu: 41.8% | epoch: 1 | remaining: 237s    
step 00246 (21.1%) | loss: 3.347859 | lrm: 1.00 | dt: 268ms | tok/sec: 978,626 | mfu: 42.4% | epoch: 1 | remaining: 236s    
step 00247 (21.2%) | loss: 3.346442 | lrm: 1.00 | dt: 266ms | tok/sec: 983,679 | mfu: 42.6% | epoch: 1 | remaining: 236s    
step 00248 (21.3%) | loss: 3.345335 | lrm: 1.00 | dt: 268ms | tok/sec: 979,820 | mfu: 42.4% | epoch: 1 | remaining: 236s    
step 00249 (21.4%) | loss: 3.347957 | lrm: 1.00 | dt: 268ms | tok/sec: 979,092 | mfu: 42.4% | epoch: 1 | remaining: 236s    
step 00250 (21.4%) | loss: 3.347555 | lrm: 1.00 | dt: 269ms | tok/sec: 973,124 | mfu: 42.2% | epoch: 1 | remaining: 235s    
step 00251 (21.5%) | loss: 3.347597 | lrm: 1.00 | dt: 266ms | tok/sec: 985,507 | mfu: 42.7% | epoch: 1 | remaining: 235s    
step 00252 (21.6%) | loss: 3.343108 | lrm: 1.00 | dt: 269ms | tok/sec: 973,425 | mfu: 42.2% | epoch: 1 | remaining: 235s    
step 00253 (21.7%) | loss: 3.341645 | lrm: 1.00 | dt: 266ms | tok/sec: 983,809 | mfu: 42.6% | epoch: 1 | remaining: 235s    
step 00254 (21.8%) | loss: 3.337494 | lrm: 1.00 | dt: 268ms | tok/sec: 977,095 | mfu: 42.3% | epoch: 1 | remaining: 234s    
step 00255 (21.9%) | loss: 3.339930 | lrm: 1.00 | dt: 267ms | tok/sec: 981,754 | mfu: 42.5% | epoch: 1 | remaining: 234s    
step 00256 (22.0%) | loss: 3.333733 | lrm: 1.00 | dt: 270ms | tok/sec: 972,263 | mfu: 42.1% | epoch: 1 | remaining: 234s    
step 00257 (22.1%) | loss: 3.331030 | lrm: 1.00 | dt: 268ms | tok/sec: 976,434 | mfu: 42.3% | epoch: 1 | remaining: 234s    
step 00258 (22.2%) | loss: 3.332379 | lrm: 1.00 | dt: 268ms | tok/sec: 977,834 | mfu: 42.4% | epoch: 1 | remaining: 233s    
step 00259 (22.2%) | loss: 3.328788 | lrm: 1.00 | dt: 267ms | tok/sec: 980,039 | mfu: 42.5% | epoch: 1 | remaining: 233s    
step 00260 (22.3%) | loss: 3.325342 | lrm: 1.00 | dt: 268ms | tok/sec: 979,124 | mfu: 42.4% | epoch: 1 | remaining: 233s    
step 00261 (22.4%) | loss: 3.323869 | lrm: 1.00 | dt: 268ms | tok/sec: 978,184 | mfu: 42.4% | epoch: 1 | remaining: 232s    
step 00262 (22.5%) | loss: 3.323941 | lrm: 1.00 | dt: 266ms | tok/sec: 985,480 | mfu: 42.7% | epoch: 1 | remaining: 232s    
step 00263 (22.6%) | loss: 3.322232 | lrm: 1.00 | dt: 269ms | tok/sec: 972,713 | mfu: 42.1% | epoch: 1 | remaining: 232s    
step 00264 (22.7%) | loss: 3.320229 | lrm: 1.00 | dt: 267ms | tok/sec: 982,052 | mfu: 42.5% | epoch: 1 | remaining: 232s    
step 00265 (22.8%) | loss: 3.319054 | lrm: 1.00 | dt: 268ms | tok/sec: 979,174 | mfu: 42.4% | epoch: 1 | remaining: 231s    
step 00266 (22.9%) | loss: 3.316499 | lrm: 1.00 | dt: 266ms | tok/sec: 984,639 | mfu: 42.7% | epoch: 1 | remaining: 231s    
step 00267 (23.0%) | loss: 3.314165 | lrm: 1.00 | dt: 269ms | tok/sec: 976,120 | mfu: 42.3% | epoch: 1 | remaining: 231s    
step 00268 (23.0%) | loss: 3.316448 | lrm: 1.00 | dt: 269ms | tok/sec: 976,061 | mfu: 42.3% | epoch: 1 | remaining: 231s    
step 00269 (23.1%) | loss: 3.314272 | lrm: 1.00 | dt: 269ms | tok/sec: 972,884 | mfu: 42.1% | epoch: 1 | remaining: 230s    
step 00270 (23.2%) | loss: 3.308023 | lrm: 1.00 | dt: 268ms | tok/sec: 976,857 | mfu: 42.3% | epoch: 1 | remaining: 230s    
step 00271 (23.3%) | loss: 3.309374 | lrm: 1.00 | dt: 269ms | tok/sec: 976,155 | mfu: 42.3% | epoch: 1 | remaining: 230s    
step 00272 (23.4%) | loss: 3.306459 | lrm: 1.00 | dt: 269ms | tok/sec: 973,035 | mfu: 42.1% | epoch: 1 | remaining: 230s    
step 00273 (23.5%) | loss: 3.304213 | lrm: 1.00 | dt: 269ms | tok/sec: 975,500 | mfu: 42.3% | epoch: 1 | remaining: 229s    
step 00274 (23.6%) | loss: 3.299104 | lrm: 1.00 | dt: 268ms | tok/sec: 977,520 | mfu: 42.3% | epoch: 1 | remaining: 229s    
step 00275 (23.7%) | loss: 3.300016 | lrm: 1.00 | dt: 266ms | tok/sec: 984,297 | mfu: 42.6% | epoch: 1 | remaining: 229s    
step 00276 (23.8%) | loss: 3.297981 | lrm: 1.00 | dt: 268ms | tok/sec: 976,633 | mfu: 42.3% | epoch: 1 | remaining: 228s    
step 00277 (23.9%) | loss: 3.292864 | lrm: 1.00 | dt: 270ms | tok/sec: 971,961 | mfu: 42.1% | epoch: 1 | remaining: 228s    
step 00278 (23.9%) | loss: 3.297499 | lrm: 1.00 | dt: 266ms | tok/sec: 985,764 | mfu: 42.7% | epoch: 1 | remaining: 228s    
step 00279 (24.0%) | loss: 3.292406 | lrm: 1.00 | dt: 267ms | tok/sec: 980,267 | mfu: 42.5% | epoch: 1 | remaining: 228s    
step 00280 (24.1%) | loss: 3.286083 | lrm: 1.00 | dt: 268ms | tok/sec: 979,913 | mfu: 42.4% | epoch: 1 | remaining: 227s    
step 00281 (24.2%) | loss: 3.284179 | lrm: 1.00 | dt: 266ms | tok/sec: 984,880 | mfu: 42.7% | epoch: 1 | remaining: 227s    
step 00282 (24.3%) | loss: 3.280031 | lrm: 1.00 | dt: 266ms | tok/sec: 984,095 | mfu: 42.6% | epoch: 1 | remaining: 227s    
step 00283 (24.4%) | loss: 3.278760 | lrm: 1.00 | dt: 267ms | tok/sec: 982,326 | mfu: 42.6% | epoch: 1 | remaining: 227s    
step 00284 (24.5%) | loss: 3.278569 | lrm: 1.00 | dt: 267ms | tok/sec: 982,413 | mfu: 42.6% | epoch: 1 | remaining: 226s    
step 00285 (24.6%) | loss: 3.279781 | lrm: 1.00 | dt: 270ms | tok/sec: 971,362 | mfu: 42.1% | epoch: 1 | remaining: 226s    
step 00286 (24.7%) | loss: 3.279669 | lrm: 1.00 | dt: 267ms | tok/sec: 980,000 | mfu: 42.4% | epoch: 1 | remaining: 226s    
step 00287 (24.7%) | loss: 3.280616 | lrm: 1.00 | dt: 268ms | tok/sec: 977,865 | mfu: 42.4% | epoch: 1 | remaining: 225s    
step 00288 (24.8%) | loss: 3.277109 | lrm: 1.00 | dt: 269ms | tok/sec: 976,322 | mfu: 42.3% | epoch: 1 | remaining: 225s    
step 00289 (24.9%) | loss: 3.274243 | lrm: 1.00 | dt: 268ms | tok/sec: 979,891 | mfu: 42.4% | epoch: 1 | remaining: 225s    
step 00290 (25.0%) | loss: 3.279911 | lrm: 1.00 | dt: 267ms | tok/sec: 983,500 | mfu: 42.6% | epoch: 1 | remaining: 225s    
step 00291 (25.1%) | loss: 3.279846 | lrm: 1.00 | dt: 269ms | tok/sec: 974,365 | mfu: 42.2% | epoch: 1 | remaining: 224s    
step 00292 (25.2%) | loss: 3.277701 | lrm: 1.00 | dt: 267ms | tok/sec: 981,624 | mfu: 42.5% | epoch: 1 | remaining: 224s    
step 00293 (25.3%) | loss: 3.278402 | lrm: 1.00 | dt: 267ms | tok/sec: 980,765 | mfu: 42.5% | epoch: 1 | remaining: 224s    
step 00294 (25.4%) | loss: 3.276476 | lrm: 1.00 | dt: 268ms | tok/sec: 977,851 | mfu: 42.4% | epoch: 1 | remaining: 224s    
step 00295 (25.5%) | loss: 3.279110 | lrm: 1.00 | dt: 271ms | tok/sec: 969,075 | mfu: 42.0% | epoch: 1 | remaining: 223s    
step 00296 (25.5%) | loss: 3.280769 | lrm: 1.00 | dt: 265ms | tok/sec: 988,935 | mfu: 42.8% | epoch: 1 | remaining: 223s    
step 00297 (25.6%) | loss: 3.283391 | lrm: 1.00 | dt: 267ms | tok/sec: 980,729 | mfu: 42.5% | epoch: 1 | remaining: 223s    
step 00298 (25.7%) | loss: 3.278232 | lrm: 1.00 | dt: 268ms | tok/sec: 979,101 | mfu: 42.4% | epoch: 1 | remaining: 223s    
step 00299 (25.8%) | loss: 3.279001 | lrm: 1.00 | dt: 270ms | tok/sec: 969,697 | mfu: 42.0% | epoch: 1 | remaining: 222s    
step 00300 (25.9%) | loss: 3.271401 | lrm: 1.00 | dt: 269ms | tok/sec: 976,031 | mfu: 42.3% | epoch: 1 | remaining: 222s    
step 00301 (26.0%) | loss: 3.266882 | lrm: 1.00 | dt: 267ms | tok/sec: 981,265 | mfu: 42.5% | epoch: 1 | remaining: 222s    
step 00302 (26.1%) | loss: 3.266117 | lrm: 1.00 | dt: 270ms | tok/sec: 971,837 | mfu: 42.1% | epoch: 1 | remaining: 221s    
step 00303 (26.2%) | loss: 3.266613 | lrm: 1.00 | dt: 267ms | tok/sec: 980,971 | mfu: 42.5% | epoch: 1 | remaining: 221s    
step 00304 (26.3%) | loss: 3.267773 | lrm: 1.00 | dt: 266ms | tok/sec: 984,428 | mfu: 42.6% | epoch: 1 | remaining: 221s    
step 00305 (26.4%) | loss: 3.266205 | lrm: 1.00 | dt: 267ms | tok/sec: 981,913 | mfu: 42.5% | epoch: 1 | remaining: 221s    
step 00306 (26.4%) | loss: 3.263046 | lrm: 1.00 | dt: 266ms | tok/sec: 983,685 | mfu: 42.6% | epoch: 1 | remaining: 220s    
step 00307 (26.5%) | loss: 3.262767 | lrm: 1.00 | dt: 269ms | tok/sec: 974,256 | mfu: 42.2% | epoch: 1 | remaining: 220s    
step 00308 (26.6%) | loss: 3.267132 | lrm: 1.00 | dt: 270ms | tok/sec: 970,127 | mfu: 42.0% | epoch: 1 | remaining: 220s    
step 00309 (26.7%) | loss: 3.267928 | lrm: 1.00 | dt: 266ms | tok/sec: 984,524 | mfu: 42.6% | epoch: 1 | remaining: 220s    
step 00310 (26.8%) | loss: 3.268821 | lrm: 1.00 | dt: 269ms | tok/sec: 975,238 | mfu: 42.2% | epoch: 1 | remaining: 219s    
step 00311 (26.9%) | loss: 3.265093 | lrm: 1.00 | dt: 268ms | tok/sec: 977,525 | mfu: 42.3% | epoch: 1 | remaining: 219s    
step 00312 (27.0%) | loss: 3.262255 | lrm: 1.00 | dt: 269ms | tok/sec: 974,129 | mfu: 42.2% | epoch: 1 | remaining: 219s    
step 00313 (27.1%) | loss: 3.259862 | lrm: 1.00 | dt: 267ms | tok/sec: 982,772 | mfu: 42.6% | epoch: 1 | remaining: 219s    
step 00314 (27.2%) | loss: 3.255427 | lrm: 1.00 | dt: 267ms | tok/sec: 981,530 | mfu: 42.5% | epoch: 1 | remaining: 218s    
step 00315 (27.2%) | loss: 3.254348 | lrm: 1.00 | dt: 270ms | tok/sec: 971,109 | mfu: 42.1% | epoch: 1 | remaining: 218s    
step 00316 (27.3%) | loss: 3.250903 | lrm: 1.00 | dt: 267ms | tok/sec: 981,969 | mfu: 42.5% | epoch: 1 | remaining: 218s    
step 00317 (27.4%) | loss: 3.250012 | lrm: 1.00 | dt: 266ms | tok/sec: 984,324 | mfu: 42.6% | epoch: 1 | remaining: 217s    
step 00318 (27.5%) | loss: 3.250417 | lrm: 1.00 | dt: 268ms | tok/sec: 977,372 | mfu: 42.3% | epoch: 1 | remaining: 217s    
step 00319 (27.6%) | loss: 3.247591 | lrm: 1.00 | dt: 267ms | tok/sec: 980,192 | mfu: 42.5% | epoch: 1 | remaining: 217s    
step 00320 (27.7%) | loss: 3.242817 | lrm: 1.00 | dt: 271ms | tok/sec: 968,742 | mfu: 42.0% | epoch: 1 | remaining: 217s    
step 00321 (27.8%) | loss: 3.238828 | lrm: 1.00 | dt: 266ms | tok/sec: 985,760 | mfu: 42.7% | epoch: 1 | remaining: 216s    
step 00322 (27.9%) | loss: 3.239989 | lrm: 1.00 | dt: 268ms | tok/sec: 979,029 | mfu: 42.4% | epoch: 1 | remaining: 216s    
step 00323 (28.0%) | loss: 3.237358 | lrm: 1.00 | dt: 268ms | tok/sec: 976,984 | mfu: 42.3% | epoch: 1 | remaining: 216s    
step 00324 (28.0%) | loss: 3.237392 | lrm: 1.00 | dt: 266ms | tok/sec: 984,786 | mfu: 42.7% | epoch: 1 | remaining: 216s    
step 00325 (28.1%) | loss: 3.235525 | lrm: 1.00 | dt: 268ms | tok/sec: 979,853 | mfu: 42.4% | epoch: 1 | remaining: 215s    
step 00326 (28.2%) | loss: 3.238383 | lrm: 1.00 | dt: 266ms | tok/sec: 983,823 | mfu: 42.6% | epoch: 1 | remaining: 215s    
step 00327 (28.3%) | loss: 3.234947 | lrm: 1.00 | dt: 267ms | tok/sec: 980,058 | mfu: 42.5% | epoch: 1 | remaining: 215s    
step 00328 (28.4%) | loss: 3.231565 | lrm: 1.00 | dt: 267ms | tok/sec: 983,433 | mfu: 42.6% | epoch: 1 | remaining: 215s    
step 00329 (28.5%) | loss: 3.231818 | lrm: 1.00 | dt: 266ms | tok/sec: 987,185 | mfu: 42.8% | epoch: 1 | remaining: 214s    
step 00330 (28.6%) | loss: 3.233805 | lrm: 1.00 | dt: 268ms | tok/sec: 977,500 | mfu: 42.3% | epoch: 1 | remaining: 214s    
step 00331 (28.7%) | loss: 3.230115 | lrm: 1.00 | dt: 268ms | tok/sec: 976,709 | mfu: 42.3% | epoch: 1 | remaining: 214s    
step 00332 (28.8%) | loss: 3.230885 | lrm: 1.00 | dt: 268ms | tok/sec: 978,534 | mfu: 42.4% | epoch: 1 | remaining: 213s    
step 00333 (28.9%) | loss: 3.229414 | lrm: 1.00 | dt: 269ms | tok/sec: 974,460 | mfu: 42.2% | epoch: 1 | remaining: 213s    
step 00334 (28.9%) | loss: 3.227529 | lrm: 1.00 | dt: 266ms | tok/sec: 984,362 | mfu: 42.6% | epoch: 1 | remaining: 213s    
step 00335 (29.0%) | loss: 3.226518 | lrm: 1.00 | dt: 269ms | tok/sec: 976,287 | mfu: 42.3% | epoch: 1 | remaining: 213s    
step 00336 (29.1%) | loss: 3.224820 | lrm: 1.00 | dt: 265ms | tok/sec: 988,980 | mfu: 42.8% | epoch: 1 | remaining: 212s    
step 00337 (29.2%) | loss: 3.226347 | lrm: 1.00 | dt: 268ms | tok/sec: 976,561 | mfu: 42.3% | epoch: 1 | remaining: 212s    
step 00338 (29.3%) | loss: 3.225429 | lrm: 1.00 | dt: 268ms | tok/sec: 978,664 | mfu: 42.4% | epoch: 1 | remaining: 212s    
step 00339 (29.4%) | loss: 3.230587 | lrm: 1.00 | dt: 269ms | tok/sec: 974,771 | mfu: 42.2% | epoch: 1 | remaining: 212s    
step 00340 (29.5%) | loss: 3.227100 | lrm: 1.00 | dt: 270ms | tok/sec: 970,818 | mfu: 42.1% | epoch: 1 | remaining: 211s    
