Uninstalled 1 package in 3.54s
Installed 1 package in 425ms
/usr/local/lib/python3.12/site-packages/torch/__init__.py:1617: UserWarning: Please use the new API settings to control TF32 behavior, such as torch.backends.cudnn.conv.fp32_precision = 'tf32' or torch.backends.cuda.matmul.fp32_precision = 'ieee'. Old settings, e.g, torch.backends.cuda.matmul.allow_tf32 = True, torch.backends.cudnn.allow_tf32 = True, allowTF32CuDNN() and allowTF32CuBLAS() will be deprecated after Pytorch 2.9. Please see https://pytorch.org/docs/main/notes/cuda.html#tensorfloat-32-tf32-on-ampere-and-later-devices (Triggered internally at /pytorch/aten/src/ATen/Context.cpp:80.)
  _C._set_float32_matmul_precision(precision)
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,152,800
  scalars                 : 20
  total                   : 85,852,980
Estimated FLOPs per token: 4.010851e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011343 | lrm: 0.00 | dt: 89188ms | tok/sec: 2,939 | mfu: 0.1% | epoch: 1 | remaining: 300s    
step 00159 (13.2%) | loss: 3.611860 | lrm: 1.00 | dt: 277ms | tok/sec: 947,549 | mfu: 38.4% | epoch: 1 | remaining: 260s    
step 00160 (13.3%) | loss: 3.606078 | lrm: 1.00 | dt: 262ms | tok/sec: 1,000,485 | mfu: 40.6% | epoch: 1 | remaining: 260s    
step 00161 (13.4%) | loss: 3.598739 | lrm: 1.00 | dt: 257ms | tok/sec: 1,021,882 | mfu: 41.4% | epoch: 1 | remaining: 260s    
step 00162 (13.5%) | loss: 3.593227 | lrm: 1.00 | dt: 264ms | tok/sec: 993,292 | mfu: 40.3% | epoch: 1 | remaining: 259s    
step 00163 (13.5%) | loss: 3.585525 | lrm: 1.00 | dt: 272ms | tok/sec: 963,728 | mfu: 39.1% | epoch: 1 | remaining: 259s    
step 00164 (13.6%) | loss: 3.582321 | lrm: 1.00 | dt: 262ms | tok/sec: 999,668 | mfu: 40.5% | epoch: 1 | remaining: 259s    
step 00165 (13.7%) | loss: 3.575750 | lrm: 1.00 | dt: 258ms | tok/sec: 1,014,129 | mfu: 41.1% | epoch: 1 | remaining: 259s    
step 00166 (13.8%) | loss: 3.573660 | lrm: 1.00 | dt: 266ms | tok/sec: 986,094 | mfu: 40.0% | epoch: 1 | remaining: 258s    
step 00167 (13.9%) | loss: 3.568130 | lrm: 1.00 | dt: 265ms | tok/sec: 988,941 | mfu: 40.1% | epoch: 1 | remaining: 258s    
step 00168 (14.0%) | loss: 3.561057 | lrm: 1.00 | dt: 262ms | tok/sec: 1,000,536 | mfu: 40.6% | epoch: 1 | remaining: 258s    
step 00169 (14.1%) | loss: 3.556322 | lrm: 1.00 | dt: 261ms | tok/sec: 1,004,177 | mfu: 40.7% | epoch: 1 | remaining: 258s    
step 00170 (14.2%) | loss: 3.549768 | lrm: 1.00 | dt: 267ms | tok/sec: 982,909 | mfu: 39.8% | epoch: 1 | remaining: 257s    
step 00171 (14.2%) | loss: 3.552170 | lrm: 1.00 | dt: 267ms | tok/sec: 982,885 | mfu: 39.8% | epoch: 1 | remaining: 257s    
step 00172 (14.3%) | loss: 3.551970 | lrm: 1.00 | dt: 262ms | tok/sec: 1,001,221 | mfu: 40.6% | epoch: 1 | remaining: 257s    
step 00173 (14.4%) | loss: 3.548915 | lrm: 1.00 | dt: 261ms | tok/sec: 1,003,130 | mfu: 40.7% | epoch: 1 | remaining: 256s    
step 00174 (14.5%) | loss: 3.543785 | lrm: 1.00 | dt: 267ms | tok/sec: 981,627 | mfu: 39.8% | epoch: 1 | remaining: 256s    
step 00175 (14.6%) | loss: 3.538757 | lrm: 1.00 | dt: 264ms | tok/sec: 992,806 | mfu: 40.2% | epoch: 1 | remaining: 256s    
step 00176 (14.7%) | loss: 3.536753 | lrm: 1.00 | dt: 262ms | tok/sec: 1,002,363 | mfu: 40.6% | epoch: 1 | remaining: 256s    
step 00177 (14.8%) | loss: 3.528339 | lrm: 1.00 | dt: 261ms | tok/sec: 1,005,153 | mfu: 40.7% | epoch: 1 | remaining: 255s    
step 00178 (14.9%) | loss: 3.527366 | lrm: 1.00 | dt: 265ms | tok/sec: 987,763 | mfu: 40.0% | epoch: 1 | remaining: 255s    
step 00179 (15.0%) | loss: 3.518349 | lrm: 1.00 | dt: 262ms | tok/sec: 1,001,405 | mfu: 40.6% | epoch: 1 | remaining: 255s    
step 00180 (15.0%) | loss: 3.512185 | lrm: 1.00 | dt: 262ms | tok/sec: 1,000,813 | mfu: 40.6% | epoch: 1 | remaining: 255s    
step 00181 (15.1%) | loss: 3.510207 | lrm: 1.00 | dt: 264ms | tok/sec: 991,453 | mfu: 40.2% | epoch: 1 | remaining: 254s    
step 00182 (15.2%) | loss: 3.508540 | lrm: 1.00 | dt: 264ms | tok/sec: 994,108 | mfu: 40.3% | epoch: 1 | remaining: 254s    
step 00183 (15.3%) | loss: 3.504093 | lrm: 1.00 | dt: 262ms | tok/sec: 1,001,955 | mfu: 40.6% | epoch: 1 | remaining: 254s    
step 00184 (15.4%) | loss: 3.498370 | lrm: 1.00 | dt: 262ms | tok/sec: 1,000,621 | mfu: 40.6% | epoch: 1 | remaining: 254s    
step 00185 (15.5%) | loss: 3.492031 | lrm: 1.00 | dt: 264ms | tok/sec: 992,825 | mfu: 40.2% | epoch: 1 | remaining: 253s    
step 00186 (15.6%) | loss: 3.491125 | lrm: 1.00 | dt: 262ms | tok/sec: 998,886 | mfu: 40.5% | epoch: 1 | remaining: 253s    
step 00187 (15.7%) | loss: 3.490833 | lrm: 1.00 | dt: 264ms | tok/sec: 992,416 | mfu: 40.2% | epoch: 1 | remaining: 253s    
step 00188 (15.7%) | loss: 3.487247 | lrm: 1.00 | dt: 259ms | tok/sec: 1,010,362 | mfu: 41.0% | epoch: 1 | remaining: 253s    
step 00189 (15.8%) | loss: 3.484758 | lrm: 1.00 | dt: 265ms | tok/sec: 989,275 | mfu: 40.1% | epoch: 1 | remaining: 252s    
step 00190 (15.9%) | loss: 3.484353 | lrm: 1.00 | dt: 264ms | tok/sec: 994,321 | mfu: 40.3% | epoch: 1 | remaining: 252s    
step 00191 (16.0%) | loss: 3.483664 | lrm: 1.00 | dt: 262ms | tok/sec: 999,986 | mfu: 40.5% | epoch: 1 | remaining: 252s    
step 00192 (16.1%) | loss: 3.482658 | lrm: 1.00 | dt: 262ms | tok/sec: 1,000,814 | mfu: 40.6% | epoch: 1 | remaining: 251s    
step 00193 (16.2%) | loss: 3.482592 | lrm: 1.00 | dt: 264ms | tok/sec: 994,389 | mfu: 40.3% | epoch: 1 | remaining: 251s    
step 00194 (16.3%) | loss: 3.475433 | lrm: 1.00 | dt: 264ms | tok/sec: 991,844 | mfu: 40.2% | epoch: 1 | remaining: 251s    
step 00195 (16.4%) | loss: 3.469357 | lrm: 1.00 | dt: 263ms | tok/sec: 995,898 | mfu: 40.4% | epoch: 1 | remaining: 251s    
step 00196 (16.4%) | loss: 3.466366 | lrm: 1.00 | dt: 262ms | tok/sec: 1,000,953 | mfu: 40.6% | epoch: 1 | remaining: 250s    
step 00197 (16.5%) | loss: 3.466372 | lrm: 1.00 | dt: 262ms | tok/sec: 1,002,146 | mfu: 40.6% | epoch: 1 | remaining: 250s    
step 00198 (16.6%) | loss: 3.461584 | lrm: 1.00 | dt: 263ms | tok/sec: 998,346 | mfu: 40.5% | epoch: 1 | remaining: 250s    
step 00199 (16.7%) | loss: 3.458132 | lrm: 1.00 | dt: 264ms | tok/sec: 994,393 | mfu: 40.3% | epoch: 1 | remaining: 250s    
step 00200 (16.8%) | loss: 3.456159 | lrm: 1.00 | dt: 262ms | tok/sec: 1,001,914 | mfu: 40.6% | epoch: 1 | remaining: 249s    
step 00201 (16.9%) | loss: 3.455225 | lrm: 1.00 | dt: 263ms | tok/sec: 998,392 | mfu: 40.5% | epoch: 1 | remaining: 249s    
step 00202 (17.0%) | loss: 3.452705 | lrm: 1.00 | dt: 261ms | tok/sec: 1,004,163 | mfu: 40.7% | epoch: 1 | remaining: 249s    
step 00203 (17.1%) | loss: 3.445521 | lrm: 1.00 | dt: 262ms | tok/sec: 1,001,332 | mfu: 40.6% | epoch: 1 | remaining: 249s    
step 00204 (17.1%) | loss: 3.440420 | lrm: 1.00 | dt: 263ms | tok/sec: 998,162 | mfu: 40.5% | epoch: 1 | remaining: 248s    
step 00205 (17.2%) | loss: 3.437291 | lrm: 1.00 | dt: 265ms | tok/sec: 990,677 | mfu: 40.2% | epoch: 1 | remaining: 248s    
step 00206 (17.3%) | loss: 3.431715 | lrm: 1.00 | dt: 265ms | tok/sec: 990,932 | mfu: 40.2% | epoch: 1 | remaining: 248s    
step 00207 (17.4%) | loss: 3.429784 | lrm: 1.00 | dt: 262ms | tok/sec: 999,500 | mfu: 40.5% | epoch: 1 | remaining: 248s    
step 00208 (17.5%) | loss: 3.418015 | lrm: 1.00 | dt: 263ms | tok/sec: 996,658 | mfu: 40.4% | epoch: 1 | remaining: 247s    
step 00209 (17.6%) | loss: 3.409769 | lrm: 1.00 | dt: 264ms | tok/sec: 994,414 | mfu: 40.3% | epoch: 1 | remaining: 247s    
step 00210 (17.7%) | loss: 3.405146 | lrm: 1.00 | dt: 265ms | tok/sec: 987,944 | mfu: 40.0% | epoch: 1 | remaining: 247s    
step 00211 (17.8%) | loss: 3.405595 | lrm: 1.00 | dt: 262ms | tok/sec: 1,001,146 | mfu: 40.6% | epoch: 1 | remaining: 246s    
step 00212 (17.8%) | loss: 3.401439 | lrm: 1.00 | dt: 262ms | tok/sec: 998,995 | mfu: 40.5% | epoch: 1 | remaining: 246s    
step 00213 (17.9%) | loss: 3.402656 | lrm: 1.00 | dt: 263ms | tok/sec: 997,797 | mfu: 40.4% | epoch: 1 | remaining: 246s    
step 00214 (18.0%) | loss: 3.400244 | lrm: 1.00 | dt: 261ms | tok/sec: 1,006,046 | mfu: 40.8% | epoch: 1 | remaining: 246s    
step 00215 (18.1%) | loss: 3.396062 | lrm: 1.00 | dt: 263ms | tok/sec: 996,178 | mfu: 40.4% | epoch: 1 | remaining: 245s    
step 00216 (18.2%) | loss: 3.396623 | lrm: 1.00 | dt: 262ms | tok/sec: 999,050 | mfu: 40.5% | epoch: 1 | remaining: 245s    
step 00217 (18.3%) | loss: 3.397679 | lrm: 1.00 | dt: 264ms | tok/sec: 991,378 | mfu: 40.2% | epoch: 1 | remaining: 245s    
step 00218 (18.4%) | loss: 3.397975 | lrm: 1.00 | dt: 263ms | tok/sec: 997,063 | mfu: 40.4% | epoch: 1 | remaining: 245s    
step 00219 (18.5%) | loss: 3.392262 | lrm: 1.00 | dt: 262ms | tok/sec: 998,907 | mfu: 40.5% | epoch: 1 | remaining: 244s    
step 00220 (18.5%) | loss: 3.391934 | lrm: 1.00 | dt: 264ms | tok/sec: 992,099 | mfu: 40.2% | epoch: 1 | remaining: 244s    
step 00221 (18.6%) | loss: 3.390850 | lrm: 1.00 | dt: 263ms | tok/sec: 996,373 | mfu: 40.4% | epoch: 1 | remaining: 244s    
step 00222 (18.7%) | loss: 3.386496 | lrm: 1.00 | dt: 263ms | tok/sec: 994,916 | mfu: 40.3% | epoch: 1 | remaining: 244s    
step 00223 (18.8%) | loss: 3.387176 | lrm: 1.00 | dt: 263ms | tok/sec: 995,765 | mfu: 40.4% | epoch: 1 | remaining: 243s    
step 00224 (18.9%) | loss: 3.389861 | lrm: 1.00 | dt: 262ms | tok/sec: 1,000,557 | mfu: 40.6% | epoch: 1 | remaining: 243s    
step 00225 (19.0%) | loss: 3.389346 | lrm: 1.00 | dt: 263ms | tok/sec: 997,313 | mfu: 40.4% | epoch: 1 | remaining: 243s    
step 00226 (19.1%) | loss: 3.388293 | lrm: 1.00 | dt: 261ms | tok/sec: 1,005,761 | mfu: 40.8% | epoch: 1 | remaining: 243s    
step 00227 (19.2%) | loss: 3.383562 | lrm: 1.00 | dt: 263ms | tok/sec: 998,394 | mfu: 40.5% | epoch: 1 | remaining: 242s    
step 00228 (19.2%) | loss: 3.385732 | lrm: 1.00 | dt: 265ms | tok/sec: 989,757 | mfu: 40.1% | epoch: 1 | remaining: 242s    
step 00229 (19.3%) | loss: 3.379896 | lrm: 1.00 | dt: 262ms | tok/sec: 999,238 | mfu: 40.5% | epoch: 1 | remaining: 242s    
step 00230 (19.4%) | loss: 3.385300 | lrm: 1.00 | dt: 262ms | tok/sec: 1,001,933 | mfu: 40.6% | epoch: 1 | remaining: 241s    
step 00231 (19.5%) | loss: 3.386494 | lrm: 1.00 | dt: 263ms | tok/sec: 996,876 | mfu: 40.4% | epoch: 1 | remaining: 241s    
step 00232 (19.6%) | loss: 3.385438 | lrm: 1.00 | dt: 264ms | tok/sec: 993,740 | mfu: 40.3% | epoch: 1 | remaining: 241s    
step 00233 (19.7%) | loss: 3.383097 | lrm: 1.00 | dt: 262ms | tok/sec: 1,001,871 | mfu: 40.6% | epoch: 1 | remaining: 241s    
step 00234 (19.8%) | loss: 3.377915 | lrm: 1.00 | dt: 260ms | tok/sec: 1,008,517 | mfu: 40.9% | epoch: 1 | remaining: 240s    
step 00235 (19.9%) | loss: 3.380336 | lrm: 1.00 | dt: 264ms | tok/sec: 993,765 | mfu: 40.3% | epoch: 1 | remaining: 240s    
step 00236 (19.9%) | loss: 3.383213 | lrm: 1.00 | dt: 263ms | tok/sec: 995,418 | mfu: 40.3% | epoch: 1 | remaining: 240s    
step 00237 (20.0%) | loss: 3.382601 | lrm: 1.00 | dt: 261ms | tok/sec: 1,003,382 | mfu: 40.7% | epoch: 1 | remaining: 240s    
step 00238 (20.1%) | loss: 3.377487 | lrm: 1.00 | dt: 263ms | tok/sec: 996,249 | mfu: 40.4% | epoch: 1 | remaining: 239s    
step 00239 (20.2%) | loss: 3.373953 | lrm: 1.00 | dt: 264ms | tok/sec: 992,724 | mfu: 40.2% | epoch: 1 | remaining: 239s    
step 00240 (20.3%) | loss: 3.373249 | lrm: 1.00 | dt: 261ms | tok/sec: 1,003,154 | mfu: 40.7% | epoch: 1 | remaining: 239s    
step 00241 (20.4%) | loss: 3.372112 | lrm: 1.00 | dt: 261ms | tok/sec: 1,002,988 | mfu: 40.7% | epoch: 1 | remaining: 239s    
step 00242 (20.5%) | loss: 3.373149 | lrm: 1.00 | dt: 261ms | tok/sec: 1,004,063 | mfu: 40.7% | epoch: 1 | remaining: 238s    
step 00243 (20.6%) | loss: 3.367746 | lrm: 1.00 | dt: 265ms | tok/sec: 988,162 | mfu: 40.1% | epoch: 1 | remaining: 238s    
step 00244 (20.6%) | loss: 3.356922 | lrm: 1.00 | dt: 264ms | tok/sec: 993,657 | mfu: 40.3% | epoch: 1 | remaining: 238s    
step 00245 (20.7%) | loss: 3.349599 | lrm: 1.00 | dt: 264ms | tok/sec: 994,623 | mfu: 40.3% | epoch: 1 | remaining: 238s    
step 00246 (20.8%) | loss: 3.346568 | lrm: 1.00 | dt: 263ms | tok/sec: 996,625 | mfu: 40.4% | epoch: 1 | remaining: 237s    
step 00247 (20.9%) | loss: 3.345474 | lrm: 1.00 | dt: 265ms | tok/sec: 987,605 | mfu: 40.0% | epoch: 1 | remaining: 237s    
step 00248 (21.0%) | loss: 3.344185 | lrm: 1.00 | dt: 260ms | tok/sec: 1,008,927 | mfu: 40.9% | epoch: 1 | remaining: 237s    
step 00249 (21.1%) | loss: 3.346640 | lrm: 1.00 | dt: 262ms | tok/sec: 1,000,295 | mfu: 40.5% | epoch: 1 | remaining: 236s    
step 00250 (21.2%) | loss: 3.345881 | lrm: 1.00 | dt: 264ms | tok/sec: 991,437 | mfu: 40.2% | epoch: 1 | remaining: 236s    
step 00251 (21.3%) | loss: 3.346043 | lrm: 1.00 | dt: 264ms | tok/sec: 992,356 | mfu: 40.2% | epoch: 1 | remaining: 236s    
step 00252 (21.3%) | loss: 3.341264 | lrm: 1.00 | dt: 260ms | tok/sec: 1,007,230 | mfu: 40.8% | epoch: 1 | remaining: 236s    
step 00253 (21.4%) | loss: 3.339645 | lrm: 1.00 | dt: 261ms | tok/sec: 1,005,471 | mfu: 40.8% | epoch: 1 | remaining: 235s    
step 00254 (21.5%) | loss: 3.335839 | lrm: 1.00 | dt: 265ms | tok/sec: 989,412 | mfu: 40.1% | epoch: 1 | remaining: 235s    
step 00255 (21.6%) | loss: 3.338427 | lrm: 1.00 | dt: 262ms | tok/sec: 1,000,488 | mfu: 40.6% | epoch: 1 | remaining: 235s    
step 00256 (21.7%) | loss: 3.332279 | lrm: 1.00 | dt: 264ms | tok/sec: 994,207 | mfu: 40.3% | epoch: 1 | remaining: 235s    
step 00257 (21.8%) | loss: 3.330611 | lrm: 1.00 | dt: 261ms | tok/sec: 1,006,127 | mfu: 40.8% | epoch: 1 | remaining: 234s    
step 00258 (21.9%) | loss: 3.332349 | lrm: 1.00 | dt: 263ms | tok/sec: 995,182 | mfu: 40.3% | epoch: 1 | remaining: 234s    
step 00259 (22.0%) | loss: 3.328603 | lrm: 1.00 | dt: 263ms | tok/sec: 998,578 | mfu: 40.5% | epoch: 1 | remaining: 234s    
step 00260 (22.0%) | loss: 3.324901 | lrm: 1.00 | dt: 260ms | tok/sec: 1,009,228 | mfu: 40.9% | epoch: 1 | remaining: 234s    
step 00261 (22.1%) | loss: 3.323295 | lrm: 1.00 | dt: 262ms | tok/sec: 1,001,002 | mfu: 40.6% | epoch: 1 | remaining: 233s    
step 00262 (22.2%) | loss: 3.324468 | lrm: 1.00 | dt: 262ms | tok/sec: 1,000,062 | mfu: 40.5% | epoch: 1 | remaining: 233s    
step 00263 (22.3%) | loss: 3.323698 | lrm: 1.00 | dt: 268ms | tok/sec: 979,869 | mfu: 39.7% | epoch: 1 | remaining: 233s    
step 00264 (22.4%) | loss: 3.321430 | lrm: 1.00 | dt: 260ms | tok/sec: 1,006,761 | mfu: 40.8% | epoch: 1 | remaining: 233s    
step 00265 (22.5%) | loss: 3.319838 | lrm: 1.00 | dt: 261ms | tok/sec: 1,005,987 | mfu: 40.8% | epoch: 1 | remaining: 232s    
step 00266 (22.6%) | loss: 3.317224 | lrm: 1.00 | dt: 262ms | tok/sec: 999,150 | mfu: 40.5% | epoch: 1 | remaining: 232s    
step 00267 (22.7%) | loss: 3.315347 | lrm: 1.00 | dt: 263ms | tok/sec: 997,185 | mfu: 40.4% | epoch: 1 | remaining: 232s    
step 00268 (22.7%) | loss: 3.318084 | lrm: 1.00 | dt: 261ms | tok/sec: 1,004,925 | mfu: 40.7% | epoch: 1 | remaining: 231s    
step 00269 (22.8%) | loss: 3.315559 | lrm: 1.00 | dt: 261ms | tok/sec: 1,005,672 | mfu: 40.8% | epoch: 1 | remaining: 231s    
step 00270 (22.9%) | loss: 3.308390 | lrm: 1.00 | dt: 263ms | tok/sec: 995,065 | mfu: 40.3% | epoch: 1 | remaining: 231s    
step 00271 (23.0%) | loss: 3.309021 | lrm: 1.00 | dt: 264ms | tok/sec: 992,854 | mfu: 40.2% | epoch: 1 | remaining: 231s    
step 00272 (23.1%) | loss: 3.305219 | lrm: 1.00 | dt: 261ms | tok/sec: 1,004,790 | mfu: 40.7% | epoch: 1 | remaining: 230s    
step 00273 (23.2%) | loss: 3.302145 | lrm: 1.00 | dt: 262ms | tok/sec: 1,000,020 | mfu: 40.5% | epoch: 1 | remaining: 230s    
step 00274 (23.3%) | loss: 3.296935 | lrm: 1.00 | dt: 262ms | tok/sec: 1,002,323 | mfu: 40.6% | epoch: 1 | remaining: 230s    
step 00275 (23.4%) | loss: 3.297405 | lrm: 1.00 | dt: 261ms | tok/sec: 1,004,157 | mfu: 40.7% | epoch: 1 | remaining: 230s    
step 00276 (23.4%) | loss: 3.295847 | lrm: 1.00 | dt: 263ms | tok/sec: 996,443 | mfu: 40.4% | epoch: 1 | remaining: 229s    
step 00277 (23.5%) | loss: 3.290490 | lrm: 1.00 | dt: 261ms | tok/sec: 1,004,805 | mfu: 40.7% | epoch: 1 | remaining: 229s    
step 00278 (23.6%) | loss: 3.294939 | lrm: 1.00 | dt: 265ms | tok/sec: 989,835 | mfu: 40.1% | epoch: 1 | remaining: 229s    
step 00279 (23.7%) | loss: 3.289561 | lrm: 1.00 | dt: 262ms | tok/sec: 1,000,742 | mfu: 40.6% | epoch: 1 | remaining: 229s    
step 00280 (23.8%) | loss: 3.283326 | lrm: 1.00 | dt: 261ms | tok/sec: 1,002,868 | mfu: 40.7% | epoch: 1 | remaining: 228s    
step 00281 (23.9%) | loss: 3.282395 | lrm: 1.00 | dt: 263ms | tok/sec: 997,652 | mfu: 40.4% | epoch: 1 | remaining: 228s    
step 00282 (24.0%) | loss: 3.278699 | lrm: 1.00 | dt: 263ms | tok/sec: 998,287 | mfu: 40.5% | epoch: 1 | remaining: 228s    
step 00283 (24.1%) | loss: 3.277348 | lrm: 1.00 | dt: 263ms | tok/sec: 997,707 | mfu: 40.4% | epoch: 1 | remaining: 228s    
step 00284 (24.1%) | loss: 3.276635 | lrm: 1.00 | dt: 261ms | tok/sec: 1,004,346 | mfu: 40.7% | epoch: 1 | remaining: 227s    
step 00285 (24.2%) | loss: 3.277685 | lrm: 1.00 | dt: 265ms | tok/sec: 990,593 | mfu: 40.2% | epoch: 1 | remaining: 227s    
step 00286 (24.3%) | loss: 3.277409 | lrm: 1.00 | dt: 263ms | tok/sec: 996,381 | mfu: 40.4% | epoch: 1 | remaining: 227s    
step 00287 (24.4%) | loss: 3.278500 | lrm: 1.00 | dt: 263ms | tok/sec: 996,211 | mfu: 40.4% | epoch: 1 | remaining: 227s    
step 00288 (24.5%) | loss: 3.275272 | lrm: 1.00 | dt: 263ms | tok/sec: 995,997 | mfu: 40.4% | epoch: 1 | remaining: 226s    
step 00289 (24.6%) | loss: 3.273382 | lrm: 1.00 | dt: 262ms | tok/sec: 999,834 | mfu: 40.5% | epoch: 1 | remaining: 226s    
step 00290 (24.7%) | loss: 3.279185 | lrm: 1.00 | dt: 262ms | tok/sec: 1,000,437 | mfu: 40.6% | epoch: 1 | remaining: 226s    
step 00291 (24.8%) | loss: 3.278823 | lrm: 1.00 | dt: 261ms | tok/sec: 1,002,547 | mfu: 40.6% | epoch: 1 | remaining: 225s    
step 00292 (24.8%) | loss: 3.276741 | lrm: 1.00 | dt: 261ms | tok/sec: 1,002,959 | mfu: 40.7% | epoch: 1 | remaining: 225s    
step 00293 (24.9%) | loss: 3.277420 | lrm: 1.00 | dt: 263ms | tok/sec: 997,032 | mfu: 40.4% | epoch: 1 | remaining: 225s    
step 00294 (25.0%) | loss: 3.275617 | lrm: 1.00 | dt: 264ms | tok/sec: 993,301 | mfu: 40.3% | epoch: 1 | remaining: 225s    
step 00295 (25.1%) | loss: 3.277985 | lrm: 1.00 | dt: 263ms | tok/sec: 998,259 | mfu: 40.5% | epoch: 1 | remaining: 224s    
step 00296 (25.2%) | loss: 3.280067 | lrm: 1.00 | dt: 264ms | tok/sec: 994,782 | mfu: 40.3% | epoch: 1 | remaining: 224s    
step 00297 (25.3%) | loss: 3.282983 | lrm: 1.00 | dt: 262ms | tok/sec: 1,002,208 | mfu: 40.6% | epoch: 1 | remaining: 224s    
step 00298 (25.4%) | loss: 3.277903 | lrm: 1.00 | dt: 263ms | tok/sec: 998,116 | mfu: 40.5% | epoch: 1 | remaining: 224s    
step 00299 (25.5%) | loss: 3.277673 | lrm: 1.00 | dt: 262ms | tok/sec: 1,000,734 | mfu: 40.6% | epoch: 1 | remaining: 223s    
step 00300 (25.5%) | loss: 3.269443 | lrm: 1.00 | dt: 263ms | tok/sec: 996,230 | mfu: 40.4% | epoch: 1 | remaining: 223s    
step 00301 (25.6%) | loss: 3.264835 | lrm: 1.00 | dt: 263ms | tok/sec: 995,288 | mfu: 40.3% | epoch: 1 | remaining: 223s    
step 00302 (25.7%) | loss: 3.264132 | lrm: 1.00 | dt: 261ms | tok/sec: 1,004,609 | mfu: 40.7% | epoch: 1 | remaining: 223s    
step 00303 (25.8%) | loss: 3.264760 | lrm: 1.00 | dt: 261ms | tok/sec: 1,004,988 | mfu: 40.7% | epoch: 1 | remaining: 222s    
step 00304 (25.9%) | loss: 3.266725 | lrm: 1.00 | dt: 262ms | tok/sec: 1,001,696 | mfu: 40.6% | epoch: 1 | remaining: 222s    
step 00305 (26.0%) | loss: 3.265387 | lrm: 1.00 | dt: 264ms | tok/sec: 991,732 | mfu: 40.2% | epoch: 1 | remaining: 222s    
step 00306 (26.1%) | loss: 3.262544 | lrm: 1.00 | dt: 264ms | tok/sec: 993,526 | mfu: 40.3% | epoch: 1 | remaining: 222s    
step 00307 (26.2%) | loss: 3.262801 | lrm: 1.00 | dt: 263ms | tok/sec: 997,308 | mfu: 40.4% | epoch: 1 | remaining: 221s    
step 00308 (26.2%) | loss: 3.267215 | lrm: 1.00 | dt: 263ms | tok/sec: 995,542 | mfu: 40.4% | epoch: 1 | remaining: 221s    
step 00309 (26.3%) | loss: 3.267760 | lrm: 1.00 | dt: 264ms | tok/sec: 994,101 | mfu: 40.3% | epoch: 1 | remaining: 221s    
step 00310 (26.4%) | loss: 3.268299 | lrm: 1.00 | dt: 262ms | tok/sec: 1,001,654 | mfu: 40.6% | epoch: 1 | remaining: 220s    
step 00311 (26.5%) | loss: 3.264073 | lrm: 1.00 | dt: 260ms | tok/sec: 1,008,101 | mfu: 40.9% | epoch: 1 | remaining: 220s    
step 00312 (26.6%) | loss: 3.260533 | lrm: 1.00 | dt: 263ms | tok/sec: 995,757 | mfu: 40.4% | epoch: 1 | remaining: 220s    
step 00313 (26.7%) | loss: 3.257817 | lrm: 1.00 | dt: 262ms | tok/sec: 1,000,892 | mfu: 40.6% | epoch: 1 | remaining: 220s    
step 00314 (26.8%) | loss: 3.253995 | lrm: 1.00 | dt: 262ms | tok/sec: 1,000,606 | mfu: 40.6% | epoch: 1 | remaining: 219s    
step 00315 (26.9%) | loss: 3.253306 | lrm: 1.00 | dt: 263ms | tok/sec: 996,609 | mfu: 40.4% | epoch: 1 | remaining: 219s    
step 00316 (26.9%) | loss: 3.249514 | lrm: 1.00 | dt: 262ms | tok/sec: 998,832 | mfu: 40.5% | epoch: 1 | remaining: 219s    
step 00317 (27.0%) | loss: 3.248379 | lrm: 1.00 | dt: 263ms | tok/sec: 996,378 | mfu: 40.4% | epoch: 1 | remaining: 219s    
step 00318 (27.1%) | loss: 3.248661 | lrm: 1.00 | dt: 264ms | tok/sec: 993,503 | mfu: 40.3% | epoch: 1 | remaining: 218s    
step 00319 (27.2%) | loss: 3.245901 | lrm: 1.00 | dt: 263ms | tok/sec: 996,481 | mfu: 40.4% | epoch: 1 | remaining: 218s    
step 00320 (27.3%) | loss: 3.240862 | lrm: 1.00 | dt: 263ms | tok/sec: 998,285 | mfu: 40.5% | epoch: 1 | remaining: 218s    
step 00321 (27.4%) | loss: 3.236952 | lrm: 1.00 | dt: 262ms | tok/sec: 999,100 | mfu: 40.5% | epoch: 1 | remaining: 218s    
step 00322 (27.5%) | loss: 3.238579 | lrm: 1.00 | dt: 261ms | tok/sec: 1,004,363 | mfu: 40.7% | epoch: 1 | remaining: 217s    
step 00323 (27.6%) | loss: 3.236718 | lrm: 1.00 | dt: 265ms | tok/sec: 989,834 | mfu: 40.1% | epoch: 1 | remaining: 217s    
step 00324 (27.6%) | loss: 3.237212 | lrm: 1.00 | dt: 262ms | tok/sec: 999,715 | mfu: 40.5% | epoch: 1 | remaining: 217s    
