warning: `VIRTUAL_ENV=/Users/luuk.derksen/General/external/autoresearch/.venv` does not match the project environment path `.venv` and will be ignored; use `--active` to target the active environment instead
/usr/local/lib/python3.12/site-packages/torch/__init__.py:1617: UserWarning: Please use the new API settings to control TF32 behavior, such as torch.backends.cudnn.conv.fp32_precision = 'tf32' or torch.backends.cuda.matmul.fp32_precision = 'ieee'. Old settings, e.g, torch.backends.cuda.matmul.allow_tf32 = True, torch.backends.cudnn.allow_tf32 = True, allowTF32CuDNN() and allowTF32CuBLAS() will be deprecated after Pytorch 2.9. Please see https://pytorch.org/docs/main/notes/cuda.html#tensorfloat-32-tf32-on-ampere-and-later-devices (Triggered internally at /pytorch/aten/src/ATen/Context.cpp:80.)
  _C._set_float32_matmul_precision(precision)
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,152,800
  scalars                 : 20
  total                   : 85,852,980
Estimated FLOPs per token: 4.286102e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011343 | lrm: 0.00 | dt: 57184ms | tok/sec: 4,584 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00159 (13.2%) | loss: 3.589108 | lrm: 1.00 | dt: 266ms | tok/sec: 983,713 | mfu: 42.6% | epoch: 1 | remaining: 260s    
step 00160 (13.3%) | loss: 3.584035 | lrm: 1.00 | dt: 268ms | tok/sec: 978,629 | mfu: 42.4% | epoch: 1 | remaining: 260s    
step 00161 (13.4%) | loss: 3.578146 | lrm: 1.00 | dt: 267ms | tok/sec: 980,239 | mfu: 42.5% | epoch: 1 | remaining: 260s    
step 00162 (13.5%) | loss: 3.573779 | lrm: 1.00 | dt: 267ms | tok/sec: 981,860 | mfu: 42.5% | epoch: 1 | remaining: 259s    
step 00163 (13.6%) | loss: 3.566083 | lrm: 1.00 | dt: 269ms | tok/sec: 973,730 | mfu: 42.2% | epoch: 1 | remaining: 259s    
step 00164 (13.6%) | loss: 3.563397 | lrm: 1.00 | dt: 266ms | tok/sec: 985,146 | mfu: 42.7% | epoch: 1 | remaining: 259s    
step 00165 (13.7%) | loss: 3.557570 | lrm: 1.00 | dt: 270ms | tok/sec: 972,681 | mfu: 42.1% | epoch: 1 | remaining: 259s    
step 00166 (13.8%) | loss: 3.556306 | lrm: 1.00 | dt: 268ms | tok/sec: 979,835 | mfu: 42.4% | epoch: 1 | remaining: 258s    
step 00167 (13.9%) | loss: 3.551618 | lrm: 1.00 | dt: 270ms | tok/sec: 969,458 | mfu: 42.0% | epoch: 1 | remaining: 258s    
step 00168 (14.0%) | loss: 3.546041 | lrm: 1.00 | dt: 268ms | tok/sec: 979,351 | mfu: 42.4% | epoch: 1 | remaining: 258s    
step 00169 (14.1%) | loss: 3.543670 | lrm: 1.00 | dt: 267ms | tok/sec: 980,885 | mfu: 42.5% | epoch: 1 | remaining: 257s    
step 00170 (14.2%) | loss: 3.538991 | lrm: 1.00 | dt: 267ms | tok/sec: 982,800 | mfu: 42.6% | epoch: 1 | remaining: 257s    
step 00171 (14.3%) | loss: 3.540745 | lrm: 1.00 | dt: 268ms | tok/sec: 979,154 | mfu: 42.4% | epoch: 1 | remaining: 257s    
step 00172 (14.4%) | loss: 3.539032 | lrm: 1.00 | dt: 265ms | tok/sec: 990,435 | mfu: 42.9% | epoch: 1 | remaining: 257s    
step 00173 (14.4%) | loss: 3.535745 | lrm: 1.00 | dt: 267ms | tok/sec: 980,458 | mfu: 42.5% | epoch: 1 | remaining: 256s    
step 00174 (14.5%) | loss: 3.531116 | lrm: 1.00 | dt: 268ms | tok/sec: 977,760 | mfu: 42.4% | epoch: 1 | remaining: 256s    
step 00175 (14.6%) | loss: 3.527064 | lrm: 1.00 | dt: 268ms | tok/sec: 979,095 | mfu: 42.4% | epoch: 1 | remaining: 256s    
step 00176 (14.7%) | loss: 3.525856 | lrm: 1.00 | dt: 268ms | tok/sec: 977,533 | mfu: 42.3% | epoch: 1 | remaining: 256s    
step 00177 (14.8%) | loss: 3.517912 | lrm: 1.00 | dt: 268ms | tok/sec: 979,256 | mfu: 42.4% | epoch: 1 | remaining: 255s    
step 00178 (14.9%) | loss: 3.518545 | lrm: 1.00 | dt: 270ms | tok/sec: 970,214 | mfu: 42.0% | epoch: 1 | remaining: 255s    
step 00179 (15.0%) | loss: 3.510853 | lrm: 1.00 | dt: 267ms | tok/sec: 982,664 | mfu: 42.6% | epoch: 1 | remaining: 255s    
step 00180 (15.1%) | loss: 3.505773 | lrm: 1.00 | dt: 268ms | tok/sec: 976,345 | mfu: 42.3% | epoch: 1 | remaining: 255s    
step 00181 (15.2%) | loss: 3.503058 | lrm: 1.00 | dt: 267ms | tok/sec: 981,174 | mfu: 42.5% | epoch: 1 | remaining: 254s    
step 00182 (15.2%) | loss: 3.500591 | lrm: 1.00 | dt: 264ms | tok/sec: 991,189 | mfu: 42.9% | epoch: 1 | remaining: 254s    
step 00183 (15.3%) | loss: 3.496253 | lrm: 1.00 | dt: 267ms | tok/sec: 981,058 | mfu: 42.5% | epoch: 1 | remaining: 254s    
step 00184 (15.4%) | loss: 3.491735 | lrm: 1.00 | dt: 267ms | tok/sec: 983,150 | mfu: 42.6% | epoch: 1 | remaining: 253s    
step 00185 (15.5%) | loss: 3.486299 | lrm: 1.00 | dt: 267ms | tok/sec: 982,353 | mfu: 42.6% | epoch: 1 | remaining: 253s    
step 00186 (15.6%) | loss: 3.485137 | lrm: 1.00 | dt: 266ms | tok/sec: 986,756 | mfu: 42.7% | epoch: 1 | remaining: 253s    
step 00187 (15.7%) | loss: 3.485658 | lrm: 1.00 | dt: 268ms | tok/sec: 978,369 | mfu: 42.4% | epoch: 1 | remaining: 253s    
step 00188 (15.8%) | loss: 3.482199 | lrm: 1.00 | dt: 266ms | tok/sec: 984,422 | mfu: 42.6% | epoch: 1 | remaining: 252s    
step 00189 (15.9%) | loss: 3.479446 | lrm: 1.00 | dt: 268ms | tok/sec: 977,404 | mfu: 42.3% | epoch: 1 | remaining: 252s    
step 00190 (16.0%) | loss: 3.479634 | lrm: 1.00 | dt: 268ms | tok/sec: 979,681 | mfu: 42.4% | epoch: 1 | remaining: 252s    
step 00191 (16.0%) | loss: 3.478949 | lrm: 1.00 | dt: 264ms | tok/sec: 994,284 | mfu: 43.1% | epoch: 1 | remaining: 252s    
step 00192 (16.1%) | loss: 3.478996 | lrm: 1.00 | dt: 267ms | tok/sec: 980,591 | mfu: 42.5% | epoch: 1 | remaining: 251s    
step 00193 (16.2%) | loss: 3.480073 | lrm: 1.00 | dt: 266ms | tok/sec: 984,705 | mfu: 42.7% | epoch: 1 | remaining: 251s    
step 00194 (16.3%) | loss: 3.473374 | lrm: 1.00 | dt: 268ms | tok/sec: 979,712 | mfu: 42.4% | epoch: 1 | remaining: 251s    
step 00195 (16.4%) | loss: 3.467758 | lrm: 1.00 | dt: 266ms | tok/sec: 986,848 | mfu: 42.7% | epoch: 1 | remaining: 251s    
step 00196 (16.5%) | loss: 3.466242 | lrm: 1.00 | dt: 268ms | tok/sec: 976,876 | mfu: 42.3% | epoch: 1 | remaining: 250s    
step 00197 (16.6%) | loss: 3.465947 | lrm: 1.00 | dt: 266ms | tok/sec: 985,173 | mfu: 42.7% | epoch: 1 | remaining: 250s    
step 00198 (16.7%) | loss: 3.460872 | lrm: 1.00 | dt: 267ms | tok/sec: 983,183 | mfu: 42.6% | epoch: 1 | remaining: 250s    
step 00199 (16.8%) | loss: 3.457225 | lrm: 1.00 | dt: 265ms | tok/sec: 987,839 | mfu: 42.8% | epoch: 1 | remaining: 249s    
step 00200 (16.8%) | loss: 3.455106 | lrm: 1.00 | dt: 266ms | tok/sec: 986,334 | mfu: 42.7% | epoch: 1 | remaining: 249s    
step 00201 (16.9%) | loss: 3.453482 | lrm: 1.00 | dt: 265ms | tok/sec: 990,215 | mfu: 42.9% | epoch: 1 | remaining: 249s    
step 00202 (17.0%) | loss: 3.450886 | lrm: 1.00 | dt: 267ms | tok/sec: 980,880 | mfu: 42.5% | epoch: 1 | remaining: 249s    
step 00203 (17.1%) | loss: 3.443727 | lrm: 1.00 | dt: 267ms | tok/sec: 983,353 | mfu: 42.6% | epoch: 1 | remaining: 248s    
step 00204 (17.2%) | loss: 3.438408 | lrm: 1.00 | dt: 266ms | tok/sec: 985,125 | mfu: 42.7% | epoch: 1 | remaining: 248s    
step 00205 (17.3%) | loss: 3.436044 | lrm: 1.00 | dt: 267ms | tok/sec: 981,478 | mfu: 42.5% | epoch: 1 | remaining: 248s    
step 00206 (17.4%) | loss: 3.431576 | lrm: 1.00 | dt: 267ms | tok/sec: 982,303 | mfu: 42.5% | epoch: 1 | remaining: 248s    
step 00207 (17.5%) | loss: 3.431229 | lrm: 1.00 | dt: 266ms | tok/sec: 983,936 | mfu: 42.6% | epoch: 1 | remaining: 247s    
step 00208 (17.6%) | loss: 3.420704 | lrm: 1.00 | dt: 265ms | tok/sec: 988,452 | mfu: 42.8% | epoch: 1 | remaining: 247s    
step 00209 (17.6%) | loss: 3.412404 | lrm: 1.00 | dt: 266ms | tok/sec: 986,840 | mfu: 42.7% | epoch: 1 | remaining: 247s    
step 00210 (17.7%) | loss: 3.408500 | lrm: 1.00 | dt: 267ms | tok/sec: 981,164 | mfu: 42.5% | epoch: 1 | remaining: 247s    
step 00211 (17.8%) | loss: 3.408756 | lrm: 1.00 | dt: 267ms | tok/sec: 983,093 | mfu: 42.6% | epoch: 1 | remaining: 246s    
step 00212 (17.9%) | loss: 3.405277 | lrm: 1.00 | dt: 264ms | tok/sec: 992,279 | mfu: 43.0% | epoch: 1 | remaining: 246s    
step 00213 (18.0%) | loss: 3.406935 | lrm: 1.00 | dt: 266ms | tok/sec: 983,777 | mfu: 42.6% | epoch: 1 | remaining: 246s    
step 00214 (18.1%) | loss: 3.403898 | lrm: 1.00 | dt: 266ms | tok/sec: 987,253 | mfu: 42.8% | epoch: 1 | remaining: 245s    
step 00215 (18.2%) | loss: 3.400161 | lrm: 1.00 | dt: 265ms | tok/sec: 990,959 | mfu: 42.9% | epoch: 1 | remaining: 245s    
step 00216 (18.3%) | loss: 3.401154 | lrm: 1.00 | dt: 265ms | tok/sec: 988,130 | mfu: 42.8% | epoch: 1 | remaining: 245s    
step 00217 (18.4%) | loss: 3.402052 | lrm: 1.00 | dt: 269ms | tok/sec: 975,620 | mfu: 42.3% | epoch: 1 | remaining: 245s    
step 00218 (18.4%) | loss: 3.401783 | lrm: 1.00 | dt: 267ms | tok/sec: 983,351 | mfu: 42.6% | epoch: 1 | remaining: 244s    
step 00219 (18.5%) | loss: 3.396088 | lrm: 1.00 | dt: 266ms | tok/sec: 984,162 | mfu: 42.6% | epoch: 1 | remaining: 244s    
step 00220 (18.6%) | loss: 3.396645 | lrm: 1.00 | dt: 268ms | tok/sec: 976,432 | mfu: 42.3% | epoch: 1 | remaining: 244s    
step 00221 (18.7%) | loss: 3.396406 | lrm: 1.00 | dt: 266ms | tok/sec: 985,434 | mfu: 42.7% | epoch: 1 | remaining: 244s    
step 00222 (18.8%) | loss: 3.392764 | lrm: 1.00 | dt: 267ms | tok/sec: 982,490 | mfu: 42.6% | epoch: 1 | remaining: 243s    
step 00223 (18.9%) | loss: 3.393825 | lrm: 1.00 | dt: 265ms | tok/sec: 988,436 | mfu: 42.8% | epoch: 1 | remaining: 243s    
step 00224 (19.0%) | loss: 3.397060 | lrm: 1.00 | dt: 265ms | tok/sec: 988,093 | mfu: 42.8% | epoch: 1 | remaining: 243s    
step 00225 (19.1%) | loss: 3.397510 | lrm: 1.00 | dt: 266ms | tok/sec: 984,271 | mfu: 42.6% | epoch: 1 | remaining: 243s    
step 00226 (19.2%) | loss: 3.397518 | lrm: 1.00 | dt: 268ms | tok/sec: 977,950 | mfu: 42.4% | epoch: 1 | remaining: 242s    
step 00227 (19.2%) | loss: 3.393565 | lrm: 1.00 | dt: 265ms | tok/sec: 987,922 | mfu: 42.8% | epoch: 1 | remaining: 242s    
step 00228 (19.3%) | loss: 3.395643 | lrm: 1.00 | dt: 264ms | tok/sec: 991,793 | mfu: 43.0% | epoch: 1 | remaining: 242s    
step 00229 (19.4%) | loss: 3.389439 | lrm: 1.00 | dt: 269ms | tok/sec: 975,167 | mfu: 42.2% | epoch: 1 | remaining: 241s    
step 00230 (19.5%) | loss: 3.394484 | lrm: 1.00 | dt: 266ms | tok/sec: 987,191 | mfu: 42.8% | epoch: 1 | remaining: 241s    
step 00231 (19.6%) | loss: 3.395271 | lrm: 1.00 | dt: 265ms | tok/sec: 991,015 | mfu: 42.9% | epoch: 1 | remaining: 241s    
step 00232 (19.7%) | loss: 3.393719 | lrm: 1.00 | dt: 265ms | tok/sec: 990,135 | mfu: 42.9% | epoch: 1 | remaining: 241s    
step 00233 (19.8%) | loss: 3.390522 | lrm: 1.00 | dt: 267ms | tok/sec: 981,167 | mfu: 42.5% | epoch: 1 | remaining: 240s    
step 00234 (19.9%) | loss: 3.385651 | lrm: 1.00 | dt: 267ms | tok/sec: 983,640 | mfu: 42.6% | epoch: 1 | remaining: 240s    
step 00235 (20.0%) | loss: 3.388250 | lrm: 1.00 | dt: 264ms | tok/sec: 993,336 | mfu: 43.0% | epoch: 1 | remaining: 240s    
step 00236 (20.0%) | loss: 3.391447 | lrm: 1.00 | dt: 265ms | tok/sec: 988,731 | mfu: 42.8% | epoch: 1 | remaining: 240s    
step 00237 (20.1%) | loss: 3.390625 | lrm: 1.00 | dt: 267ms | tok/sec: 982,479 | mfu: 42.6% | epoch: 1 | remaining: 239s    
step 00238 (20.2%) | loss: 3.385366 | lrm: 1.00 | dt: 266ms | tok/sec: 986,614 | mfu: 42.7% | epoch: 1 | remaining: 239s    
step 00239 (20.3%) | loss: 3.382413 | lrm: 1.00 | dt: 268ms | tok/sec: 978,136 | mfu: 42.4% | epoch: 1 | remaining: 239s    
step 00240 (20.4%) | loss: 3.382161 | lrm: 1.00 | dt: 264ms | tok/sec: 993,297 | mfu: 43.0% | epoch: 1 | remaining: 239s    
step 00241 (20.5%) | loss: 3.380772 | lrm: 1.00 | dt: 266ms | tok/sec: 984,075 | mfu: 42.6% | epoch: 1 | remaining: 238s    
step 00242 (20.6%) | loss: 3.381867 | lrm: 1.00 | dt: 266ms | tok/sec: 986,509 | mfu: 42.7% | epoch: 1 | remaining: 238s    
step 00243 (20.7%) | loss: 3.377176 | lrm: 1.00 | dt: 266ms | tok/sec: 983,832 | mfu: 42.6% | epoch: 1 | remaining: 238s    
step 00244 (20.8%) | loss: 3.366747 | lrm: 1.00 | dt: 265ms | tok/sec: 989,276 | mfu: 42.9% | epoch: 1 | remaining: 237s    
step 00245 (20.8%) | loss: 3.359930 | lrm: 1.00 | dt: 266ms | tok/sec: 984,001 | mfu: 42.6% | epoch: 1 | remaining: 237s    
step 00246 (20.9%) | loss: 3.358140 | lrm: 1.00 | dt: 265ms | tok/sec: 989,214 | mfu: 42.8% | epoch: 1 | remaining: 237s    
step 00247 (21.0%) | loss: 3.357432 | lrm: 1.00 | dt: 265ms | tok/sec: 987,707 | mfu: 42.8% | epoch: 1 | remaining: 237s    
step 00248 (21.1%) | loss: 3.356736 | lrm: 1.00 | dt: 265ms | tok/sec: 987,471 | mfu: 42.8% | epoch: 1 | remaining: 236s    
step 00249 (21.2%) | loss: 3.360170 | lrm: 1.00 | dt: 266ms | tok/sec: 985,204 | mfu: 42.7% | epoch: 1 | remaining: 236s    
step 00250 (21.3%) | loss: 3.360061 | lrm: 1.00 | dt: 267ms | tok/sec: 980,156 | mfu: 42.5% | epoch: 1 | remaining: 236s    
step 00251 (21.4%) | loss: 3.359803 | lrm: 1.00 | dt: 265ms | tok/sec: 990,612 | mfu: 42.9% | epoch: 1 | remaining: 236s    
step 00252 (21.5%) | loss: 3.354320 | lrm: 1.00 | dt: 265ms | tok/sec: 990,460 | mfu: 42.9% | epoch: 1 | remaining: 235s    
step 00253 (21.5%) | loss: 3.352525 | lrm: 1.00 | dt: 268ms | tok/sec: 979,580 | mfu: 42.4% | epoch: 1 | remaining: 235s    
step 00254 (21.6%) | loss: 3.348859 | lrm: 1.00 | dt: 264ms | tok/sec: 994,208 | mfu: 43.1% | epoch: 1 | remaining: 235s    
step 00255 (21.7%) | loss: 3.351053 | lrm: 1.00 | dt: 265ms | tok/sec: 990,475 | mfu: 42.9% | epoch: 1 | remaining: 235s    
step 00256 (21.8%) | loss: 3.344538 | lrm: 1.00 | dt: 266ms | tok/sec: 985,879 | mfu: 42.7% | epoch: 1 | remaining: 234s    
step 00257 (21.9%) | loss: 3.342353 | lrm: 1.00 | dt: 267ms | tok/sec: 982,548 | mfu: 42.6% | epoch: 1 | remaining: 234s    
step 00258 (22.0%) | loss: 3.343971 | lrm: 1.00 | dt: 267ms | tok/sec: 983,490 | mfu: 42.6% | epoch: 1 | remaining: 234s    
step 00259 (22.1%) | loss: 3.340343 | lrm: 1.00 | dt: 265ms | tok/sec: 988,261 | mfu: 42.8% | epoch: 1 | remaining: 233s    
step 00260 (22.2%) | loss: 3.336571 | lrm: 1.00 | dt: 267ms | tok/sec: 981,151 | mfu: 42.5% | epoch: 1 | remaining: 233s    
step 00261 (22.3%) | loss: 3.335123 | lrm: 1.00 | dt: 265ms | tok/sec: 988,317 | mfu: 42.8% | epoch: 1 | remaining: 233s    
step 00262 (22.3%) | loss: 3.335451 | lrm: 1.00 | dt: 267ms | tok/sec: 981,928 | mfu: 42.5% | epoch: 1 | remaining: 233s    
step 00263 (22.4%) | loss: 3.333969 | lrm: 1.00 | dt: 263ms | tok/sec: 995,706 | mfu: 43.1% | epoch: 1 | remaining: 232s    
step 00264 (22.5%) | loss: 3.332259 | lrm: 1.00 | dt: 265ms | tok/sec: 989,516 | mfu: 42.9% | epoch: 1 | remaining: 232s    
step 00265 (22.6%) | loss: 3.330895 | lrm: 1.00 | dt: 266ms | tok/sec: 986,519 | mfu: 42.7% | epoch: 1 | remaining: 232s    
step 00266 (22.7%) | loss: 3.327974 | lrm: 1.00 | dt: 264ms | tok/sec: 991,312 | mfu: 42.9% | epoch: 1 | remaining: 232s    
step 00267 (22.8%) | loss: 3.325413 | lrm: 1.00 | dt: 265ms | tok/sec: 989,729 | mfu: 42.9% | epoch: 1 | remaining: 231s    
step 00268 (22.9%) | loss: 3.328276 | lrm: 1.00 | dt: 266ms | tok/sec: 983,856 | mfu: 42.6% | epoch: 1 | remaining: 231s    
step 00269 (23.0%) | loss: 3.326638 | lrm: 1.00 | dt: 267ms | tok/sec: 981,471 | mfu: 42.5% | epoch: 1 | remaining: 231s    
step 00270 (23.1%) | loss: 3.321258 | lrm: 1.00 | dt: 266ms | tok/sec: 986,365 | mfu: 42.7% | epoch: 1 | remaining: 231s    
step 00271 (23.1%) | loss: 3.323401 | lrm: 1.00 | dt: 263ms | tok/sec: 996,653 | mfu: 43.2% | epoch: 1 | remaining: 230s    
step 00272 (23.2%) | loss: 3.320044 | lrm: 1.00 | dt: 265ms | tok/sec: 987,613 | mfu: 42.8% | epoch: 1 | remaining: 230s    
step 00273 (23.3%) | loss: 3.316031 | lrm: 1.00 | dt: 264ms | tok/sec: 994,333 | mfu: 43.1% | epoch: 1 | remaining: 230s    
step 00274 (23.4%) | loss: 3.310039 | lrm: 1.00 | dt: 267ms | tok/sec: 983,578 | mfu: 42.6% | epoch: 1 | remaining: 230s    
step 00275 (23.5%) | loss: 3.310709 | lrm: 1.00 | dt: 266ms | tok/sec: 985,499 | mfu: 42.7% | epoch: 1 | remaining: 229s    
step 00276 (23.6%) | loss: 3.308972 | lrm: 1.00 | dt: 266ms | tok/sec: 987,346 | mfu: 42.8% | epoch: 1 | remaining: 229s    
step 00277 (23.7%) | loss: 3.304012 | lrm: 1.00 | dt: 266ms | tok/sec: 983,988 | mfu: 42.6% | epoch: 1 | remaining: 229s    
step 00278 (23.8%) | loss: 3.308188 | lrm: 1.00 | dt: 266ms | tok/sec: 987,030 | mfu: 42.8% | epoch: 1 | remaining: 228s    
step 00279 (23.8%) | loss: 3.302392 | lrm: 1.00 | dt: 266ms | tok/sec: 984,950 | mfu: 42.7% | epoch: 1 | remaining: 228s    
step 00280 (23.9%) | loss: 3.295969 | lrm: 1.00 | dt: 266ms | tok/sec: 986,994 | mfu: 42.8% | epoch: 1 | remaining: 228s    
step 00281 (24.0%) | loss: 3.294694 | lrm: 1.00 | dt: 266ms | tok/sec: 987,116 | mfu: 42.8% | epoch: 1 | remaining: 228s    
step 00282 (24.1%) | loss: 3.290966 | lrm: 1.00 | dt: 265ms | tok/sec: 988,912 | mfu: 42.8% | epoch: 1 | remaining: 227s    
step 00283 (24.2%) | loss: 3.289702 | lrm: 1.00 | dt: 268ms | tok/sec: 978,564 | mfu: 42.4% | epoch: 1 | remaining: 227s    
step 00284 (24.3%) | loss: 3.289773 | lrm: 1.00 | dt: 265ms | tok/sec: 989,645 | mfu: 42.9% | epoch: 1 | remaining: 227s    
step 00285 (24.4%) | loss: 3.291541 | lrm: 1.00 | dt: 266ms | tok/sec: 984,109 | mfu: 42.6% | epoch: 1 | remaining: 227s    
step 00286 (24.5%) | loss: 3.291524 | lrm: 1.00 | dt: 265ms | tok/sec: 988,374 | mfu: 42.8% | epoch: 1 | remaining: 226s    
step 00287 (24.6%) | loss: 3.292411 | lrm: 1.00 | dt: 268ms | tok/sec: 977,866 | mfu: 42.4% | epoch: 1 | remaining: 226s    
step 00288 (24.6%) | loss: 3.289188 | lrm: 1.00 | dt: 265ms | tok/sec: 988,393 | mfu: 42.8% | epoch: 1 | remaining: 226s    
step 00289 (24.7%) | loss: 3.287759 | lrm: 1.00 | dt: 265ms | tok/sec: 987,635 | mfu: 42.8% | epoch: 1 | remaining: 226s    
step 00290 (24.8%) | loss: 3.294320 | lrm: 1.00 | dt: 267ms | tok/sec: 981,079 | mfu: 42.5% | epoch: 1 | remaining: 225s    
step 00291 (24.9%) | loss: 3.294967 | lrm: 1.00 | dt: 266ms | tok/sec: 985,388 | mfu: 42.7% | epoch: 1 | remaining: 225s    
step 00292 (25.0%) | loss: 3.294086 | lrm: 1.00 | dt: 265ms | tok/sec: 989,346 | mfu: 42.9% | epoch: 1 | remaining: 225s    
step 00293 (25.1%) | loss: 3.295626 | lrm: 1.00 | dt: 266ms | tok/sec: 986,272 | mfu: 42.7% | epoch: 1 | remaining: 224s    
step 00294 (25.2%) | loss: 3.293907 | lrm: 1.00 | dt: 265ms | tok/sec: 989,437 | mfu: 42.9% | epoch: 1 | remaining: 224s    
step 00295 (25.3%) | loss: 3.296404 | lrm: 1.00 | dt: 267ms | tok/sec: 983,291 | mfu: 42.6% | epoch: 1 | remaining: 224s    
step 00296 (25.4%) | loss: 3.297911 | lrm: 1.00 | dt: 265ms | tok/sec: 988,546 | mfu: 42.8% | epoch: 1 | remaining: 224s    
step 00297 (25.4%) | loss: 3.300450 | lrm: 1.00 | dt: 268ms | tok/sec: 979,830 | mfu: 42.4% | epoch: 1 | remaining: 223s    
step 00298 (25.5%) | loss: 3.295685 | lrm: 1.00 | dt: 264ms | tok/sec: 993,205 | mfu: 43.0% | epoch: 1 | remaining: 223s    
step 00299 (25.6%) | loss: 3.295760 | lrm: 1.00 | dt: 264ms | tok/sec: 993,469 | mfu: 43.0% | epoch: 1 | remaining: 223s    
step 00300 (25.7%) | loss: 3.287796 | lrm: 1.00 | dt: 266ms | tok/sec: 984,672 | mfu: 42.7% | epoch: 1 | remaining: 223s    
step 00301 (25.8%) | loss: 3.283740 | lrm: 1.00 | dt: 266ms | tok/sec: 987,032 | mfu: 42.8% | epoch: 1 | remaining: 222s    
step 00302 (25.9%) | loss: 3.283384 | lrm: 1.00 | dt: 264ms | tok/sec: 993,135 | mfu: 43.0% | epoch: 1 | remaining: 222s    
step 00303 (26.0%) | loss: 3.283602 | lrm: 1.00 | dt: 264ms | tok/sec: 993,415 | mfu: 43.0% | epoch: 1 | remaining: 222s    
step 00304 (26.1%) | loss: 3.284631 | lrm: 1.00 | dt: 269ms | tok/sec: 975,914 | mfu: 42.3% | epoch: 1 | remaining: 222s    
step 00305 (26.2%) | loss: 3.283031 | lrm: 1.00 | dt: 265ms | tok/sec: 987,488 | mfu: 42.8% | epoch: 1 | remaining: 221s    
step 00306 (26.2%) | loss: 3.279935 | lrm: 1.00 | dt: 263ms | tok/sec: 997,149 | mfu: 43.2% | epoch: 1 | remaining: 221s    
step 00307 (26.3%) | loss: 3.279821 | lrm: 1.00 | dt: 264ms | tok/sec: 991,799 | mfu: 43.0% | epoch: 1 | remaining: 221s    
step 00308 (26.4%) | loss: 3.284254 | lrm: 1.00 | dt: 267ms | tok/sec: 981,450 | mfu: 42.5% | epoch: 1 | remaining: 220s    
step 00309 (26.5%) | loss: 3.284041 | lrm: 1.00 | dt: 266ms | tok/sec: 987,328 | mfu: 42.8% | epoch: 1 | remaining: 220s    
step 00310 (26.6%) | loss: 3.284299 | lrm: 1.00 | dt: 265ms | tok/sec: 987,480 | mfu: 42.8% | epoch: 1 | remaining: 220s    
step 00311 (26.7%) | loss: 3.280629 | lrm: 1.00 | dt: 265ms | tok/sec: 990,088 | mfu: 42.9% | epoch: 1 | remaining: 220s    
step 00312 (26.8%) | loss: 3.277641 | lrm: 1.00 | dt: 268ms | tok/sec: 979,899 | mfu: 42.4% | epoch: 1 | remaining: 219s    
step 00313 (26.9%) | loss: 3.275281 | lrm: 1.00 | dt: 264ms | tok/sec: 992,856 | mfu: 43.0% | epoch: 1 | remaining: 219s    
step 00314 (26.9%) | loss: 3.272004 | lrm: 1.00 | dt: 266ms | tok/sec: 986,156 | mfu: 42.7% | epoch: 1 | remaining: 219s    
step 00315 (27.0%) | loss: 3.271829 | lrm: 1.00 | dt: 266ms | tok/sec: 984,772 | mfu: 42.7% | epoch: 1 | remaining: 219s    
step 00316 (27.1%) | loss: 3.268103 | lrm: 1.00 | dt: 266ms | tok/sec: 984,711 | mfu: 42.7% | epoch: 1 | remaining: 218s    
step 00317 (27.2%) | loss: 3.267542 | lrm: 1.00 | dt: 264ms | tok/sec: 994,282 | mfu: 43.1% | epoch: 1 | remaining: 218s    
step 00318 (27.3%) | loss: 3.268198 | lrm: 1.00 | dt: 265ms | tok/sec: 990,051 | mfu: 42.9% | epoch: 1 | remaining: 218s    
step 00319 (27.4%) | loss: 3.265300 | lrm: 1.00 | dt: 266ms | tok/sec: 983,972 | mfu: 42.6% | epoch: 1 | remaining: 218s    
step 00320 (27.5%) | loss: 3.260506 | lrm: 1.00 | dt: 264ms | tok/sec: 992,604 | mfu: 43.0% | epoch: 1 | remaining: 217s    
step 00321 (27.6%) | loss: 3.256836 | lrm: 1.00 | dt: 263ms | tok/sec: 996,117 | mfu: 43.1% | epoch: 1 | remaining: 217s    
step 00322 (27.7%) | loss: 3.257729 | lrm: 1.00 | dt: 265ms | tok/sec: 988,860 | mfu: 42.8% | epoch: 1 | remaining: 217s    
step 00323 (27.7%) | loss: 3.255262 | lrm: 1.00 | dt: 268ms | tok/sec: 979,834 | mfu: 42.4% | epoch: 1 | remaining: 217s    
step 00324 (27.8%) | loss: 3.255413 | lrm: 1.00 | dt: 263ms | tok/sec: 994,979 | mfu: 43.1% | epoch: 1 | remaining: 216s    
step 00325 (27.9%) | loss: 3.253983 | lrm: 1.00 | dt: 265ms | tok/sec: 988,266 | mfu: 42.8% | epoch: 1 | remaining: 216s    
